ï»¿Events_id,Stores,campaign_id,Start_date,End_date,Products,Category,base_price,promo_type,Before_promo,After_promo,incremental_revenue,incremental_sold_units,incremental_sold_units_percentage,incremental_revenue_percentage
609bfd,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",129,170,2457.00,41,31.78,30.72
7ae5f8,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",87,114,5073.00,27,31.03,30.69
cf616b,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",64,84,2158.00,20,31.25,30.65
e80ad8,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",136,179,2705.50,43,31.62,30.61
ffcda1,Vijayawada,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",42,55,2442.50,13,30.95,30.61
8f1624,Vijayawada,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",57,75,1132.50,18,31.58,30.57
461ad4,Trivandrum,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",42,55,1402.50,13,30.95,30.36
35a25f,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",75,98,4321.00,23,30.67,30.32
c74866,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",115,151,2264.50,36,31.30,30.29
e4b7e4,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",78,102,2589.00,24,30.77,30.17
9a13a5,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",82,107,4696.50,25,30.49,30.14
9155d1,Trivandrum,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",33,43,1878.50,10,30.30,29.96
567271,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",78,102,1509.00,24,30.77,29.76
24054f,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",89,116,2912.00,27,30.34,29.74
f35446,Trivandrum,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",33,43,1078.50,10,30.30,29.71
e3929b,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",98,128,1796.00,30,30.61,29.56
f3d93f,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",73,95,2372.50,22,30.14,29.55
3ec68b,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",73,95,2372.50,22,30.14,29.55
69a46e,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",320,416,16233.28,96,30.00,29.49
62d659,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",105,137,2011.50,32,30.48,29.47
93e61f,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",92,120,1760.00,28,30.43,29.43
578a67,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",101,131,5634.50,30,29.70,29.36
cbe691,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",103,134,1948.00,31,30.10,29.10
1bfbb8,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",171,222,3051.00,51,29.82,28.78
955fa6,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",161,209,2871.50,48,29.81,28.77
223d36,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",129,167,2386.50,38,29.46,28.46
edacb9,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",119,154,2198.00,35,29.41,28.42
52ec61,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",133,172,2449.00,39,29.32,28.33
69557f,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",106,137,1946.50,31,29.25,28.25
daff65,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",35,45,1877.50,10,28.57,28.23
61f82c,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",63,81,3379.50,18,28.57,28.23
f25735,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",66,85,2047.50,19,28.79,28.20
5a4d9d,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",468,599,112258.67,131,27.99,27.89
a1624e,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",351,449,83979.17,98,27.92,27.82
d1bfe5,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",301,385,71982.05,84,27.91,27.81
607c9d,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",556,711,132823.63,155,27.88,27.78
b6b840,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",244,312,58270.96,68,27.87,27.77
4f40ed,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",564,721,134536.93,157,27.84,27.74
f1cd45,Vijayawada,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",50,64,2628.00,14,28.00,27.66
d3575d,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",210,268,49700.44,58,27.62,27.52
8ef678,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",311,398,14697.34,87,27.97,27.48
73c8f5,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",229,293,10811.69,64,27.95,27.45
9a1d69,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",292,373,13682.09,81,27.74,27.24
fb4f00,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",80,102,4129.00,22,27.50,27.16
8.02E+96,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",91,116,4692.00,25,27.47,27.14
ff43bf,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",91,116,4692.00,25,27.47,27.14
7a9ebd,Trivandrum,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",33,42,1689.00,9,27.27,26.94
718bb4,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",129,165,2149.50,36,27.91,26.88
aabcfb,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",345,438,79686.54,93,26.96,26.86
def6ff,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",70,89,3565.50,19,27.14,26.81
9ff4a9,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",94,120,1630.00,26,27.66,26.68
6046fa,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",141,180,2328.00,39,27.66,26.63
ae288b,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",89,113,4503.50,24,26.97,26.63
d41d53,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",334,424,15195.92,90,26.95,26.45
531a22,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",71,90,3565.00,19,26.76,26.43
b6233e,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",175,222,7935.26,47,26.86,26.36
2dc515,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",232,294,10467.02,62,26.72,26.23
9c74f7,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",71,90,2045.00,19,26.76,26.18
598637,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",71,90,2045.00,19,26.76,26.18
aa6972,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",103,131,1670.50,28,27.18,26.16
8d20b8,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",75,95,2152.50,20,26.67,26.09
5d5637,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",94,119,2690.50,25,26.60,26.02
4ab3c2,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",64,81,1829.50,17,26.56,25.99
72f1c0,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",57,72,2814.00,15,26.32,25.98
fb9e95,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",141,179,2266.50,38,26.95,25.93
bdf2b8,Vijayawada,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",56,71,894.50,15,26.79,25.76
5f29e7,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",71,90,1133.00,19,26.76,25.74
1b1cf1,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",61,77,1721.50,16,26.23,25.66
31c430,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",312,393,13668.69,81,25.96,25.47
e2abd2,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",73,92,2044.00,19,26.03,25.45
a692dc,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",270,340,11812.20,70,25.93,25.44
1274dc,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",54,68,1506.00,14,25.93,25.35
5bfb5e,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",57,72,939.00,15,26.32,25.34
2706c5,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",77,97,1191.50,20,25.97,24.96
be65d7,Trivandrum,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",54,68,834.00,14,25.93,24.91
b017e0,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",276,345,59108.85,69,25.00,24.90
d0f417,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",89,112,1370.00,23,25.84,24.83
28acbc,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",105,132,1689.00,27,25.71,24.75
693b77,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",70,88,1072.00,18,25.71,24.70
f5ff07,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",80,100,3750.00,20,25.00,24.67
e7cb59,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",96,120,4500.00,24,25.00,24.67
2.36E+34,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",52,65,2437.50,13,25.00,24.67
6d343d,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",133,167,2024.50,34,25.56,24.55
a35a4f,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",122,153,1938.50,31,25.41,24.45
1f1b71,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",214,267,8937.11,53,24.77,24.28
0b9826,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",57,71,2624.50,14,24.56,24.23
2c893f,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",103,129,1547.50,26,25.24,24.23
e0844a,Trivandrum,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",64,80,1000.00,16,25.00,24.04
eccfbe,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",364,451,74517.83,87,23.90,23.80
144c17,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",411,509,83938.97,98,23.84,23.75
2384f8,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",70,87,1826.50,17,24.29,23.72
f0500d,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",66,82,1719.00,16,24.24,23.68
b9b7dd,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",126,157,1843.50,31,24.60,23.60
308de6,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",225,279,9101.07,54,24.00,23.52
b5cd07,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",222,275,8931.75,53,23.87,23.39
a1e541,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",311,385,12470.05,74,23.79,23.31
3164ea,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",265,328,10616.24,63,23.77,23.29
d671d3,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",91,113,1307.50,22,24.18,23.17
2ba228,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",316,388,61660.04,72,22.78,22.69
73211e,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",182,223,6902.59,41,22.53,22.05
97ad03,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",379,462,71070.46,83,21.90,21.80
0e888c,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",274,334,51376.22,60,21.90,21.80
166989,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",169,206,6225.98,37,21.89,21.42
830e9a,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",325,396,11946.68,71,21.85,21.37
2f3e5d,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",333,402,11598.66,69,20.72,20.25
2cc7f0,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",457,548,77892.84,91,19.91,19.82
cefb49,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",322,386,54781.38,64,19.88,19.78
dc2bb1,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",400,476,65041.08,76,19.00,18.91
107747,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",488,580,78731.40,92,18.85,18.76
8b729b,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",319,379,51346.07,60,18.81,18.72
6a54d2,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",303,360,9562.80,57,18.81,18.35
79d01b,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",61,72,2054.00,11,18.03,17.72
1e51ee,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",43,51,470.50,8,18.60,17.65
817b4f,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",78,92,2614.00,14,17.95,17.64
1b295f,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",110,130,1175.00,20,18.18,17.23
4fca07,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",183,215,5359.95,32,17.49,17.03
2d7f62,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",58,68,1866.00,10,17.24,16.93
d552e3,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",45,53,469.50,8,17.78,16.83
4d9f1a,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",59,69,1065.50,10,16.95,16.42
cd0d8e,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",66,77,2051.50,11,16.67,16.36
c6d7c5,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",124,145,1229.50,21,16.94,15.99
da3c49,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",270,313,36770.29,43,15.93,15.84
2c0a90,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",36,42,351.00,6,16.67,15.73
52d20e,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",134,156,1352.00,22,16.42,15.52
90f2d8,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",61,71,614.50,10,16.39,15.50
f21f4c,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",50,58,851.00,8,16.00,15.47
ce95b1,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",119,138,1109.00,19,15.97,15.03
bf2632,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",57,66,525.00,9,15.79,14.86
cea0e2,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",73,84,2048.00,11,15.07,14.77
bae5cb,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",34,39,930.50,5,14.71,14.40
2749b0,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",34,39,930.50,5,14.71,14.40
06749d,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",47,54,743.00,7,14.89,14.37
4572a3,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",48,55,1302.50,7,14.58,14.28
20eb36,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",80,92,734.00,12,15.00,14.12
1c4a78,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",27,31,232.50,4,14.81,13.89
669d35,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",108,124,930.00,16,14.81,13.89
42a404,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",42,48,348.00,6,14.29,13.36
77c6d5,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",59,67,846.50,8,13.56,13.04
5ce72d,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",24,27,556.50,3,12.50,12.20
88a405,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",63,71,460.50,8,12.70,11.79
2e0f86,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",71,80,518.00,9,12.68,11.77
a7aa70,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",25,28,556.00,3,12.00,11.71
3.42E+08,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",34,38,741.00,4,11.76,11.47
1.11E+11,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",43,48,926.00,5,11.63,11.33
01b425,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",68,76,842.00,8,11.76,11.26
15265d,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",58,65,401.50,7,12.07,11.17
b8f698,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",68,76,482.00,8,11.76,10.90
3070a3,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",68,76,482.00,8,11.76,10.90
152ae4,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",51,57,343.50,6,11.76,10.86
a5800c,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",60,67,400.50,7,11.67,10.77
