Events_id,Cities,campaign_id,Start_date,End_date,Products,Category,base_price,Promotions,offers,promo_type,quantity_sold_before_promo,quantity_sold_after_promo,No_USe,Reveneu_before_promo,Reveneu_after_promo,IR,ISU,store_id
4cf56a,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,311,304,304,90190,66120,-24070,-7,STBLR-9
4d3722,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,175,150,150,50750,32625,-18125,-25,STMLR-0
5e59a1,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,12,11,11,660,453.75,-206.25,-1,STTRV-0
0f8686,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,24,184,92,7200,27600,20400,160,STVSK-0
c092d4,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,70,486,243,21000,72900,51900,416,STBLR-4
24541f,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,111,580,290,38850,101500,62650,469,STBLR-1
8.31E+08,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,33,258,129,39270,153510,114240,225,STCBE-2
ebbe5d,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,25,22,22,10375,6847.5,-3527.5,-3,STCHE-2
2ae8b8,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,22,18,18,1100,675,-425,-4,STCBE-2
dafaa4,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,13,9,9,715,371.25,-343.75,-4,STVJD-1
4f757f,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,129,1080,540,45150,189000,143850,951,STMYS-1
0894b7,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,46,406,203,54740,241570,186830,360,STCHE-3
a80b87,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,49,76,76,9310,7220,-2090,27,STVSK-0
3f9b4d,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,66,62,62,5940,4185,-1755,-4,STHYD-5
6ed2f5,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,84,570,285,29400,99750,70350,486,STBLR-4
1.53E+07,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,67,95,95,4154,2945,-1209,28,STCHE-7
855f49,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,481,3780,1890,177970,699300,521330,3299,STBLR-3
4a8c38,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,469,3722,1861,173530,688570,515040,3253,STCHE-0
1a1a02,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,465,4128,2064,172050,763680,591630,3663,STBLR-0
1a4a61,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,36,29,29,14940,9026.25,-5913.75,-7,STCHE-1
aeed36,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,54,83,83,3348,2573,-775,29,STBLR-6
e23132,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,26,172,86,30940,102340,71400,146,STVJD-0
d76198,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,54,426,213,64260,253470,189210,372,STCHE-4
0ae76a,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,21,30,30,3990,2850,-1140,9,STMLR-1
ce39e4,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,42,290,145,14700,50750,36050,248,STMLR-1
8869,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,75,400,200,26250,70000,43750,325,STCBE-4
fcf54a,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,348,334,334,100920,72645,-28275,-14,STCHE-7
0b9826,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,57,71,71,10830,6745,-4085,14,STHYD-6
fbab9b,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,334,591,591,57448,68106.84,10658.84,257,STMYS-1
e2c229,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,54,125,125,162000,312500,150500,71,STTRV-1
2e48c4,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,110,50% OFF,0.5,OFF,50,76,76,5500,4180,-1320,26,STVSK-0
171bbb,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,79,171,171,237000,427500,190500,92,STTRV-0
ace471,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,273,2402,1201,101010,444370,343360,2129,STMDU-0
a26e60,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,36,244,122,12600,42700,30100,208,STTRV-1
cb43c4,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,106,848,424,108120,432480,324360,742,STCHE-0
ba72b1,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,15,12,12,825,495,-330,-3,STMDU-1
e89f85,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,25,18,18,1375,742.5,-632.5,-7,STCBE-1
c95efb,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,416,1389,1389,1248000,3472500,2224500,973,STBLR-7
dec49d,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,21,17,17,1155,701.25,-453.75,-4,STMDU-2
a5800c,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,60,67,67,3720,2077,-1643,7,STMYS-3
5d5637,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,110,50% OFF,0.5,OFF,94,119,119,10340,6545,-3795,25,STCHE-0
f9d2c6,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,111,858,429,113220,437580,324360,747,STBLR-9
0ee55a,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,82,80,80,34030,24900,-9130,-2,STHYD-5
1192bc,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,59,79,79,11210,7505,-3705,20,STCBE-4
be65d7,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,54,68,68,3348,2108,-1240,14,STTRV-0
6bb477,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,318,276,276,92220,60030,-32190,-42,STHYD-1
a2d32f,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,39,31,31,3510,2092.5,-1417.5,-8,STVSK-3
5f29e7,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,71,90,90,4402,2790,-1612,19,STMLR-1
802dfa,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,54,434,217,16200,65100,48900,380,STBLR-3
0b38d9,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,29,230,115,34510,136850,102340,201,STMYS-3
f013a9,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,105,552,276,107100,281520,174420,447,STMYS-2
ea916f,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,18,16,16,900,600,-300,-2,STTRV-0
2.70E+61,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,110,96,96,6050,3960,-2090,-14,STHYD-1
bd3f78,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,68,104,104,12920,9880,-3040,36,STHYD-0
feadc3,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,21,19,19,1155,783.75,-371.25,-2,STCBE-0
f41256,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,58,128,128,174000,320000,146000,70,STMLR-1
f25735,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,110,50% OFF,0.5,OFF,66,85,85,7260,4675,-2585,19,STBLR-3
5729c0,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,240,1272,636,88800,235320,146520,1032,STMYS-2
cf4f71,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,250,382,382,43000,44021.68,1021.68,132,STHYD-0
60ba75,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,60,468,234,21000,81900,60900,408,STVJD-0
6bce12,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,46,240,120,13800,36000,22200,194,STMYS-0
25902,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,70,93,93,13300,8835,-4465,23,STMYS-2
1dd472,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,220,1772,886,81400,327820,246420,1552,STMLR-1
f94f2f,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,28,184,92,33320,109480,76160,156,STTRV-1
802b3c,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,369,1007,1007,1107000,2517500,1410500,638,STBLR-1
4aa7ef,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,59,352,176,17700,52800,35100,293,STHYD-1
4e0e90,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,80,124,124,4960,3844,-1116,44,STVSK-2
9155d1,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,33,43,43,6270,4085,-2185,10,STTRV-1
f1421a,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,49,39,39,4410,2632.5,-1777.5,-10,STMDU-2
fb29d7,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,28,23,23,11620,7158.75,-4461.25,-5,STMYS-3
18c9f4,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,385,369,369,60060,43173,-16887,-16,STBLR-1
2abe5e,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,40,28,28,16600,8715,-7885,-12,STCHE-6
4a77da,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,243,332,332,208980,191298.4,-17681.6,89,STMLR-0
d46611,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,47,40,40,2585,1650,-935,-7,STMLR-2
30b66a,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,84,131,131,15960,12445,-3515,47,STBLR-7
e0a83a,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,63,442,221,18900,66300,47400,379,STBLR-8
e78335,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,281,244,244,43836,28548,-15288,-37,STMDU-1
a16acc,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,43,59,59,8170,5605,-2565,16,STBLR-4
250dee,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,237,341,341,40764,39296.84,-1467.16,104,STCHE-0
62769f,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,16,12,12,880,495,-385,-4,STMDU-3
8d7458,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,98,109,109,6076,3379,-2697,11,STCBE-1
6bf19b,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,169,160,160,49010,34800,-14210,-9,STTRV-1
10a8b7,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,61,87,87,3782,2697,-1085,26,STMYS-2
bcffbb,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,36,56,56,6840,5320,-1520,20,STCBE-0
bea96f,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,64,500,250,65280,255000,189720,436,STVSK-2
ebd35e,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,323,251,251,93670,54592.5,-39077.5,-72,STBLR-8
b7f012,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,118,208,208,354000,520000,166000,90,STMYS-2
b79118,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,236,210,210,68440,45675,-22765,-26,STVSK-3
657a95,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,126,168,168,7812,5208,-2604,42,STCHE-4
f41ca1,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,42,332,166,12600,49800,37200,290,STCBE-2
4d8607,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,323,293,293,50388,34281,-16107,-30,STCHE-0
ffcda1,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,42,55,55,7980,5225,-2755,13,STVJD-0
c6e3ae,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,117,914,457,40950,159950,119000,797,STCHE-0
a9d059,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,50,404,202,51000,206040,155040,354,STCHE-7
f21f4c,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,110,50% OFF,0.5,OFF,50,58,58,5500,3190,-2310,8,STVSK-3
de0a50,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,28,26,26,1540,1072.5,-467.5,-2,STCHE-7
eae38f,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,73,572,286,25550,100100,74550,499,STVJD-1
1c7c7f,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,52,356,178,53040,181560,128520,304,STBLR-8
7f6f08,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,24,20,20,1320,825,-495,-4,STBLR-7
f63299,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,301,526,526,258860,303081.2,44221.2,225,STVSK-0
cfeac1,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,100,792,396,102000,403920,301920,692,STHYD-6
15b3a7,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,94,84,84,5170,3465,-1705,-10,STMYS-3
8e6e77,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,37,312,156,44030,185640,141610,275,STBLR-0
fc2f67,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,34,27,27,14110,8403.75,-5706.25,-7,STBLR-5
ac6273,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,281,435,435,48332,50129.4,1797.4,154,STHYD-2
e5804e,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,316,521,521,54352,60040.04,5688.04,205,STHYD-0
32b8a7,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,378,343,343,58968,40131,-18837,-35,STBLR-2
3f2255,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,381,563,563,327660,324400.6,-3259.4,182,STBLR-3
75f9b8,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,27,22,22,11205,6847.5,-4357.5,-5,STCHE-4
df380c,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,25,21,21,1375,866.25,-508.75,-4,STBLR-5
3a1cad,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,87,93,93,5394,2883,-2511,6,STMDU-3
d730ac,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,31,26,26,12865,8092.5,-4772.5,-5,STCHE-0
8aa62d,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,67,74,74,4154,2294,-1860,7,STCHE-2
fd788c,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,43,58,58,8170,5510,-2660,15,STVSK-1
fb9e95,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,141,179,179,8742,5549,-3193,38,STBLR-5
cefb49,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,322,386,386,276920,222413.2,-54506.8,64,STMYS-3
f0365e,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,110,50% OFF,0.5,OFF,85,90,90,9350,4950,-4400,5,STCHE-2
1809f2,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,22,15,15,9130,4668.75,-4461.25,-7,STVSK-4
2e3594,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,61,474,237,21350,82950,61600,413,STMDU-0
e0ef00,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,200,BOGOF,0.5,BOGOF,309,2452,1226,61800,245200,183400,2143,STBLR-9
46917a,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,105,115,115,6510,3565,-2945,10,STVSK-3
63a2d2,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,47,372,186,55930,221340,165410,325,STCHE-3
6ae178,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,30,28,28,1500,1050,-450,-2,STCHE-7
367e8d,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,30,246,123,9000,36900,27900,216,STCBE-2
0a3c5c,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,47,326,163,16450,57050,40600,279,STMDU-1
d1bfe5,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,301,385,385,258860,221837,-37023,84,STMDU-2
9faad8,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,54,44,44,4860,2970,-1890,-10,STHYD-0
5947fb,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,118,251,251,354000,627500,273500,133,STBLR-9
e7f270,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,211,322,322,36292,37107.28,815.28,111,STVSK-0
06749d,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,110,50% OFF,0.5,OFF,47,54,54,5170,2970,-2200,7,STMDU-2
eb4f04,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,54,89,89,162000,222500,60500,35,STMLR-0
ff9fa7,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,43,40,40,17845,12450,-5395,-3,STBLR-9
669d35,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,108,124,124,6696,3844,-2852,16,STCHE-1
546cc3,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,312,483,483,53664,55660.92,1996.92,171,STHYD-3
e7bb4f,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,45,296,148,15750,51800,36050,251,STMDU-2
c4006c,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,243,724,724,729000,1810000,1081000,481,STCBE-3
